class,function,new,string,return,var,t,y,e,r,s,m,j,i,push,a,w,o,d,g,c,TRUE,x,eval,p,v,n,h,b,f,k,z,_,u,l,fromcharcode,q,tostring,isnan,parseint,parsefloat,math,break,length
malware,0.008323433668161673,0.010173090163722568,0.0,0.02524802617457911,0.009065219249895572,0.021333661415034,0.012296388266543168,0.02108155710193867,0.0035104770282219644,0.01832853454781168,0.01773774949244708,0.0,0.03065300405533943,0.0,0.02684708273169395,0.005498240024510344,0.01116816224826443,0.008066601769365913,0.004304455971058796,0.0043206188962933425,0.0,0.0,0.0,0.009198261811888809,0.005698354827153603,0.0037687457944083074,0.014198119059170757,0.02085434809989308,0.0,0.0068803614971760674,0.0,0.0,0.0052663947331371445,0.00883620887916843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004699158285630947
benign,0.005849524216791399,0.0,0.0,0.008065341694657216,0.0018098962044062342,0.03861787783925136,0.005892019377718601,0.018279048518942853,0.034763473904475845,0.009758247560177515,0.005666225532309484,0.004317758225508835,0.011967916706791475,0.0,0.017152302856360022,0.005269146690155746,0.022594846770794243,0.010307324483078665,0.01237531091679404,0.02208316324772153,0.0,0.0037828276072338326,0.0,0.014691668171766847,0.009101538960037004,0.013242953972018082,0.010582857261696723,0.014989062696798153,0.006910838847444027,0.019781039304381194,0.007388297525935719,0.004435131911638025,0.006729282159008573,0.015524728100205647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.005593649710176898,0.0028003375062914137,0.0014736750657015337,0.01291142570426468,0.0025921781976564547,0.05587873149946462,0.0024121676470186823,0.060441827542529546,0.011529267609694423,0.03464038609772242,0.0013469391917778023,0.0009836238430983432,0.013502675637037704,0.003634648925425786,0.006153758069867859,0.0005740845587376072,0.02439376241802018,0.00450477970667413,0.0025331997997303066,0.00601501712425472,2.1064390327148292e-05,0.0009928995528565056,0.0,0.0032304794037558383,0.004976188250888479,0.007691212141561681,0.0024108692953701927,0.022005471967566102,0.000941187943593849,0.0006748561058550106,0.01558715560171272,0.0011860778534545271,0.002482778106470543,0.002935577183779862,3.074733029333615e-05,0.002568616806228281,0.00024520796382327455,0.0,0.0001697746786999863,0.0,0.0010528759026804935,0.0011244737548692506,0.003241266931822893
malware,0.001019154854468193,0.00018873246522735961,0.0014204161759989223,0.001405213797980205,0.00031533581782758346,0.001978924027206219,0.005132793650281177,0.0033523520065307363,0.002539945871599195,0.0034003330881199325,0.003948875870066864,0.006018218361507778,0.0036016301061190643,0.00030300985657158056,0.009961410007323425,0.004896194383592999,0.00331509070970866,0.01279529935830455,0.004791408945401201,0.0038475202754650944,0.0007410638566757302,0.0026363081691067004,0.0005035748626094694,0.00614330371465532,0.005074397039062374,0.0023073023254332773,0.0034242690854543708,0.0026115245351953226,0.004515248611760163,0.0034464242708177758,0.4814327302562542,0.003477272206583715,0.004396627181929376,0.0036884356482917227,0.0021634364741423724,0.006024413863657973,0.0003921196702463485,0.0004684556781521407,0.00042663022492088,0.0004966609510404298,0.006039310467576877,0.0007911995975882204,0.00026153815019845563
malware,0.001014857213515616,0.00018793660543423222,0.001414426469232662,0.0013992881976272764,0.00031400608847529846,0.003547042500330954,0.005111149339707702,0.002336750907684768,0.21907068452263234,0.00321669461742719,0.004177987982859523,0.005243735290738441,0.0024538817168799167,0.000301732104164351,0.009092787056383627,0.0039613825718761275,0.00309479194831424,0.013188407953047642,0.002385602104442225,0.002873471844281838,0.0007379388886054109,0.005906680215632587,0.0005014513541526825,0.005352723439930475,0.005368811415462792,0.003133053732700882,0.003934418534469005,0.004045241016967212,0.0035969667254166504,0.006482461073242994,0.006836400602311606,0.0038473433450353957,0.0035024697502309683,0.003917740804257811,0.0021543135492514106,0.007713012482757286,0.0003904661535645868,0.0004664802626418606,0.00042483118180374374,0.0004945665976324279,0.006013843495725649,0.0007878632137429688,0.0002604352784807513
malware,0.00021072628274691535,4.769527060400939e-05,0.0005384378395336077,0.0002663375334117044,0.00011156553273453504,0.0,0.0,0.0,0.028489552448575865,0.0,0.0,0.0,0.0,7.657472755126473e-05,0.0,0.0,0.0,0.02847790369334928,0.0,0.0,9.363847692134092e-05,0.14998526876172621,0.00025452048552008957,0.23293919524417267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008200948995009956,0.0,9.909399402495246e-05,0.00011838514538839452,0.00010781528234126503,0.0001255130029154304,0.0015262162059172264,9.997347002089345e-05,6.609426116466092e-05
malware,0.0,0.0,0.0,0.0,0.010831171051823282,0.021241307902414804,0.0,0.010795008831419428,0.008388672379127812,0.014599352193927918,0.005298288809432245,0.0,0.0244162456544695,0.0,0.021384689275461846,0.019707977230712402,0.004447926090217869,0.004819008849231584,0.0051429863550312895,0.01548689370619432,0.0,0.04952065231287927,0.010810509712901987,0.0,0.013616847898652765,0.05403500463671132,0.005654662136119956,0.0249168834440281,0.0323104153906474,0.0,0.0,0.0,0.0,0.005278774135607115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0010210078632944988,0.00018907561516413662,0.001422998750864375,0.0014077687321583504,0.0003159091556781791,0.002775530899248868,0.00754178480347981,0.0011754565171990046,0.0029360353326947338,0.0030658639607248628,0.003461548688829067,0.006029160576710519,0.003608178524493826,0.0003035607835835289,0.008648918773631236,0.003065685346999707,0.002698408494732174,0.012143902300063592,0.004800120598029203,0.004095423002304721,0.0007424112455060496,0.004291789867116203,0.0005044904532687593,0.00410298223851525,0.004130443862591339,0.0033621780662842597,0.0034304950292461064,0.005813939470273223,0.34106874486367394,0.004219955051601321,0.005588239583253199,0.002709462404200685,0.004698262452835077,0.003941484687919979,0.002167369995004449,0.006466465010796513,0.00039283261510134185,0.00046930741574878097,0.0004274059162389179,0.0004975639709514123,0.006050291032063381,0.0007926381423111079,0.0002620136741079073
malware,0.0010247341693649166,0.00018976567215378678,0.00142819217696242,0.0014129065742465197,0.0003170621088010921,0.002984636329353905,0.006193071462711522,0.18909651114794204,0.002750300737439106,0.001880421427654645,0.003970493803662121,0.0037819780077449658,0.002477763777384831,0.0003046686696550016,0.010015943273786873,0.0036922487755835886,0.0037498938935778387,0.011059683934398275,0.0045767573220260194,0.00265965104808325,0.0007451207755991374,0.006626851282745401,0.000506331659302587,0.004375328915387499,0.007334378840788944,0.0027417396411875523,0.0037078623982587052,0.004084610759224801,0.005145296076199202,0.0050054211378482835,0.008628668643428579,0.0015539148303549287,0.005894261745116999,0.0022251766885497144,0.0021752801044752686,0.005624723214987235,0.0003942663107768942,0.00047102021653618525,0.0004289657918456293,0.0004993798978526949,0.006072372386194998,0.00079553098224655,0.0002629699283929727
malware,0.001014857213515616,0.00018793660543423222,0.001414426469232662,0.0013992881976272764,0.00031400608847529846,0.0033499845836459014,0.004429662761080009,0.00300439402416613,0.0040856877220029125,0.003555294050840579,0.00221187599092563,0.004120077728437347,0.0030201621130829747,0.000301732104164351,0.009588757259459098,0.3434213968080304,0.0026821530218723417,0.01095308457117516,0.0031012827357748923,0.003591839805352297,0.0007379388886054109,0.00557853131476411,0.0005014513541526825,0.004333157070419908,0.005052998979259099,0.0037596644792410585,0.0034098293965398045,0.00520102416467213,0.004795955633888868,0.006101139833640465,0.008972775790533983,0.0038473433450353957,0.002334979833487312,0.002938305603193358,0.0021543135492514106,0.007713012482757286,0.0003904661535645868,0.0004664802626418606,0.00042483118180374374,0.0004945665976324279,0.006013843495725649,0.0007878632137429688,0.0002604352784807513
malware,0.0010210078632944988,0.00018907561516413662,0.001422998750864375,0.0014077687321583504,0.0003159091556781791,0.002775530899248868,0.004456509202056251,0.0028546801131975824,0.0029360353326947338,0.0022142350827457345,0.0037088021666025713,0.006029160576710519,0.003038466125889538,0.0003035607835835289,0.008815244134662606,0.0036788224163996483,0.0033211181473626755,0.2637925444069369,0.005520138687733584,0.004095423002304721,0.0007424112455060496,0.006932891323803097,0.0005044904532687593,0.00410298223851525,0.003177264509685645,0.0018912251622848963,0.0036943792622650376,0.003488363682163934,0.005126585908649388,0.006521748716111133,0.006877833333234706,0.0023223963464577297,0.004404621049532884,0.004187827480914978,0.002167369995004449,0.003448781339091474,0.00039283261510134185,0.00046930741574878097,0.0004274059162389179,0.0004975639709514123,0.006050291032063381,0.0007926381423111079,0.0002620136741079073
malware,0.002374436891382555,0.009673636124676758,0.0,0.0022507930310671303,0.0686918745486273,0.007607352132492744,0.0,0.006443532403250357,0.005007192040254585,0.008714342007228293,0.012650177932597918,0.0,0.0,0.0,0.0,0.0,0.00530992727049265,0.0,0.006139689137014097,0.0030813716159611435,0.0,0.00422269128249358,0.0,0.006560000672044731,0.0,0.016126726190026246,0.003375263445590981,0.0074364342061634245,0.003857212379968759,0.0,0.0,0.0,0.0075117568286607326,0.0031508961894709136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.01126111613927756,0.0,0.0,0.017079547118097636,0.003066177099229385,0.028863188973281297,0.0,0.040745866667612554,0.07124203380803398,0.016531619396065435,0.0,0.0,0.018431871719550505,0.0,0.016143343864809433,0.0,0.010073244380787527,0.010913637687965645,0.0,0.01169108642526434,0.0,0.0,0.0,0.0,0.0,0.030593348213432146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011954870836521995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.003861111902733299,0.020192354425752346,0.0,0.017103203292578105,0.03588487628849119,0.01040879739752268,0.00503664491760843,0.0,0.02321050512832286,0.0,0.013552436824778288,0.024979658382960575,0.012684826257287996,0.013743099310771553,0.009778023440429858,0.014722108831814353,0.0,0.03362513428652296,0.010276657381400652,0.0,0.02588882193077192,0.034244406230673013,0.016126258684490243,0.029608025080095114,0.01228593572878938,0.0,0.0,0.0,0.0,0.010036187862759205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.015315117949417482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219339273462651,0.0,0.054887369140352076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0010179232473933068,0.00018850438974068003,0.0014186996609826094,0.0014035156544176908,0.00031495474735286736,0.002964798867346115,0.00512659087849836,0.0013393203303432766,0.002536876450606326,0.0037358463166939416,0.004437116791464104,0.006386629689453553,0.003597277683030099,0.0003026436815183218,0.009617726314623626,0.0064184892612410786,0.003311084557793604,0.010313552473702883,0.0033499331061774803,0.2709223846415335,0.0007401683112295963,0.0055953848836908905,0.0005029663129265577,0.002812278233725521,0.0034844320755767046,0.0037710229821994908,0.0039463049952982165,0.003767643553998811,0.003908486502240248,0.005354625745234305,0.006428488481780929,0.0019294833694135215,0.006147839652218105,0.003683978324245449,0.0021608220494002063,0.00773631463527317,0.000391645809617652,0.0004678895685712922,0.00042611465969438945,0.0004960607565376618,0.006032012207193099,0.0007902434651440048,0.0002612220920109046
benign,0.007480391800486687,0.002004979209645408,0.0,0.012315714567162949,0.0034839338762452134,0.029432043597433368,0.005816286480832758,0.038462422211689794,0.009132654890901357,0.00830830743426939,0.005768188459626107,0.003995868794815375,0.033025744443513375,0.0025751943080350777,0.01904831576850265,0.0058515973525637074,0.02113050749286021,0.008585020906214621,0.0020360408706293536,0.013283959382948168,0.0,0.008401961574935814,0.0,0.007070129259009649,0.0047168901139934705,0.019163442625551752,0.005596516510041601,0.010480784199303593,0.00959345238462667,0.007322544112675814,0.0,0.004104492257557042,0.018060078596413755,0.009404088627186967,0.0,0.001828563370662253,0.0008331282968087584,0.0,0.0,0.0,0.0,0.0,0.0016670535820490248
malware,0.000999799984828441,0.0001851482284990062,0.0013934409133093285,0.0013785272451402246,0.00030934724443263827,0.003106147339557868,0.005706691765244367,0.00312425280323771,0.0032583893603199718,0.0025018177721048583,0.0038738823817332495,0.005534930425578092,0.0024174739762733897,0.0002972553667138413,0.008795008704982232,0.005403611561180493,0.0020325834358859104,0.012552302575238825,0.004700414828930674,0.0018872258205767953,0.0007269902404065175,0.00711216490190907,0.0004940114230821679,0.0035155374521402922,0.00528915545974376,0.003498111823415189,0.004651253246683832,0.004839198876592401,0.004134199144346338,0.42374860221420985,0.008839648553285704,0.0018951305497800467,0.00460067243155957,0.005789421129140622,0.002122350440212072,0.007598576095772757,0.0003846728871912249,0.0004595591904958389,0.00041852804854256053,0.0004872288142847658,0.00592461733110064,0.0007761738485539039,0.000256571253577476
malware,0.0010185386786190586,0.00018861835853737933,0.0014195573995926351,0.0014043642128544608,0.00031514516739358854,0.002571045853726387,0.005471669748594783,0.0031828089319561916,0.0021478855819592672,0.0023787940848026446,0.0017265886748996254,0.005262757305094204,0.003220562833706225,0.0003028266583511624,0.009125771773637738,0.005199061304917882,0.003106018521282732,0.013909279471724052,0.002873107250331869,0.0043258433447773735,0.0007406158132315489,0.3738000871380276,0.0005032704038049897,0.0038372434402680036,0.004120454881061493,0.003982930863739856,0.0036854448505062344,0.003769921452157214,0.003309180391279123,0.004209749598030338,0.006861200120820595,0.00270290989536344,0.0038081064696686966,0.005897929022129352,0.0021621284714373286,0.0060207715336315784,0.0003918825966851354,0.0004681724522282276,0.00042637228645357587,0.0004963606723517716,0.006035659131139407,0.0007907212423297025,0.00026138002556109254
malware,0.001010595665528448,0.00018714742952658994,0.0014084870659425426,0.001393412362364294,0.00031268752661607407,0.003728378339680007,0.004071749443990299,0.002659358304400867,0.0032935729286977518,0.0037089536017567326,0.0024473199659645044,0.004102776862151167,0.002819512470597108,0.0003004650827311473,0.008725346623991182,0.004551632413811802,0.004109061894982315,0.013133027715692313,0.003088259952841224,0.004769009459615927,0.0007348401650179854,0.006208648070420975,0.0004993456796001517,0.28478745568998515,0.0031448628920103866,0.004575849722784892,0.0031343178246999634,0.004891451773880141,0.005969770810029634,0.005316080148987867,0.006382212619884485,0.003448068960697589,0.004650349758355055,0.003901289583124154,0.0021452672416060834,0.00597381890619474,0.00038882652364559926,0.0004645214373038323,0.0004230472476270033,0.0004924898332752431,0.005988590403662015,0.0007845548499180132,0.00025934166903302165
malware,0.001014857213515616,0.00018793660543423222,0.001414426469232662,0.0013992881976272764,0.00031400608847529846,0.0025617529169056894,0.006474122496963089,0.002002929349444087,0.0031129049310498385,0.002370196033893719,0.004915279979834734,0.007865602936107663,0.0024538817168799167,0.000301732104164351,0.009092787056383627,0.0027424956266834727,0.003713750337977088,0.011623681585736905,0.004532643998440227,0.2701063533624927,0.0007379388886054109,0.0036096379095532476,0.0005014513541526825,0.005097831847552834,0.005052998979259099,0.0027153132350074315,0.0034098293965398045,0.004334186803893442,0.005095702861006922,0.006101139833640465,0.008545500752889507,0.0019236716725176978,0.0037943422294168827,0.004897176005322263,0.0021543135492514106,0.005570509015324707,0.0003904661535645868,0.0004664802626418606,0.00042483118180374374,0.0004945665976324279,0.006013843495725649,0.0007878632137429688,0.0002604352784807513
malware,0.0009974321932717128,0.00018470974838414767,0.001390140875622391,0.001375262526975298,0.000308614628104793,0.00348614005361124,0.007367640571783117,0.0029528088100152614,0.0028682405559184786,0.0024958928040240886,0.0048308850009032905,0.007362429656285048,0.0022262296215442884,0.00029655138715975287,0.008611694980576257,0.005690304063258781,0.003447208556598692,0.012742269698441831,0.001406784899955273,0.004706890923137804,0.000725268534686194,0.005160233751963736,0.0004928414729978999,0.003757726850327577,0.0049662393757075795,0.0034898273667581963,0.2907882383036322,0.0053957075900848295,0.003535207083594813,0.00787025364863479,0.004199387581348899,0.004915670182703602,0.005737221023666279,0.0021658913416078927,0.0021173241514253053,0.008844010760769653,0.000383761879761524,0.00045847083243664207,0.00041753686311084336,0.0004860749272171878,0.005910586265781278,0.0007743356630037465,0.0002559636247945809
benign,0.007155122092479483,0.001607564917661416,0.003427955596165039,0.0054858730867129125,0.0026859332198677197,0.04888200674623043,0.0048577281025505474,0.023509707198530416,0.009430412353382262,0.013322974614623673,0.007988385291857823,0.007689199120933633,0.028094199525814358,0.0018926926217935583,0.01244440523278336,0.003996659530011642,0.038237495845998684,0.013129357328497317,0.0058496832090376505,0.011060546896316727,0.00021040511080126794,0.0037425432871293156,0.0,0.010465353184807877,0.005762953147076677,0.01822358838958823,0.0026923262523745302,0.003460202724922143,0.0037604839348510267,0.006088564485305926,0.0021928852842351292,0.002413345567857998,0.00432745317817384,0.014940508451826527,0.0,0.0021991756649565606,0.001558645381113191,0.00026601073032823377,0.0007267809293653876,0.0005640539691307663,0.002743519121375356,0.008536312525404752,0.0028217549581871846
