,0
class,malware
get_test_is_in_debug_mode,1.0
wp_is_using_https,2.0
wp_is_https_supported,2.0
get_test_https_status,1.0
wp_update_https_detection_errors,1.0
wp_get_default_update_https_url,1.0
wp_is_site_url_using_https,1.0
wp_get_direct_update_https_url,1.0
wp_get_update_https_url,1.0
get_test_ssl_support,1.0
get_test_scheduled_events,1.0
get_test_background_updates,1.0
wp_site_health_auto_updates,1.0
get_test_plugin_theme_auto_updates,1.0
get_test_loopback_requests,1.0
get_test_http_requests,1.0
get_test_rest_availability,1.0
rest_url,7.0
wp_remote_retrieve_response_message,2.0
get_test_file_uploads,1.0
get_test_authorization_header,1.0
get_test_page_cache,1.0
get_test_persistent_object_cache,1.0
admin_body_class,1.0
wp_schedule_test_init,1.0
wp_get_schedules,1.0
get_cron_tasks,1.0
has_missed_cron,1.0
has_late_cron,1.0
detect_plugin_theme_auto_update_issues,1.0
can_perform_loopback,2.0
wp_remote_post,2.0
maybe_create_scheduled_event,1.0
wp_cron_scheduled_check,1.0
is_development_environment,1.0
get_page_cache_headers,1.0
check_for_page_caching,1.0
wp_remote_retrieve_header,1.0
get_page_cache_detail,1.0
rsort,1.0
get_good_response_time_threshold,1.0
should_suggest_persistent_object_cache,1.0
wp_load_alloptions,1.0
sum,1.0
available_object_cache_services,1.0
wp_check_php_mysql_versions,1.0
wp_initial_constants,1.0
wp_register_fatal_error_handler,1.0
wp_fix_server_vars,1.0
wp_maintenance,1.0
wp_debug_mode,1.0
wp_set_lang_dir,1.0
require_wp_db,1.0
wp_start_object_cache,1.0
wp_not_installed,1.0
wp_embed,1.0
wp_textdomain_registry,1.0
wp_plugin_directory_constants,1.0
wp_get_mu_plugins,1.0
ms_cookie_constants,1.0
wp_cookie_constants,1.0
wp_ssl_constants,1.0
create_initial_taxonomies,1.0
create_initial_post_types,1.0
wp_start_scraping_edited_file_errors,1.0
register_theme_directory,1.0
wp_is_fatal_error_handler_enabled,1.0
wp_recovery_mode,1.0
wp_get_active_and_valid_plugins,1.0
wp_set_internal_encoding,1.0
wp_cache_postload,2.0
wp_functionality_constants,1.0
wp_magic_quotes,1.0
wp_rewrite,1.0
wp_templating_constants,1.0
wp_locale_switcher,1.0
wp_get_active_and_valid_themes,1.0
ms_site_check,1.0
setdefaultfallback,1.0
providelocales,1.0
providelocalealiases,1.0
providerootlocales,1.0
getlocales,2.0
getlocalealiases,1.0
getrootlocales,1.0
createentryreader,1.0
bundleentryreader,1.0
createbundlereader,1.0
wp_oembed_add_provider,3.0
get_provider,1.0
wp_oembed_remove_provider,2.0
data2html,3.0
wp_safe_remote_get,2.0
htmlspecialchars_decode,1.0
libxml_disable_entity_loader,2.0
libxml_use_internal_errors,2.0
simplexml_import_dom,1.0
strip_scribd_newlines,1.0
setvalues,1.0
hasuserchanged,1.0
